county,embedding
Atascosa Texas,"-0.0076988058500000005,-0.020509240749999998,-0.022329822515500003,0.0167226625,0.01324807499,-0.02206934687,-0.0018469212999999997,-0.0079328197,-0.0037125176499999994,-0.01272948591,-0.0159598502,-0.01873290155,-0.00469676475,0.010552207249999999,0.001279551745,-0.001601438255,-0.005152730315,-0.001100243855,9.618184999999994e-06,0.0025700363999999996,0.008772068805,-0.0030960707150000004,0.0017711510450000001,0.0008834156249999999,-0.0009356477750000001,0.0059431063905,-0.0010067789,0.0026557072265,-0.0013778500675,0.007772379885000001,0.0068422958849999995,0.00010665789999999989,-0.008274292795,0.003755636985,0.003208017424,-0.0049301933614999995,0.000352110148,-0.004719523555000001,-0.0071719527345,-0.0037519987915,-0.0027981420114999997,0.0033323318545,-0.0044036915545,-0.0023681215915,0.0019535798455,-0.0044399846765,-0.0029450553725000003,-0.0025400386835,-0.00708505889645,4.580613390000001"
Atchison Kansas,"0.0012236499999999997,0.016540825000000002,-0.013911585,0.03067292,-0.021349395,-0.0028989199999999997,0.004382899999999999,0.00861228,0.013397435,-0.00165029,-0.031026860000000003,0.00798598,-0.00035976500000000017,0.000569,-0.014844555,-0.0012754299999999997,-0.0007124950000000001,0.006894905,-0.009155805,0.005135465,0.018207765,0.014196445,0.0003039849999999999,-0.0040748500000000005,0.005393785,-0.0007731049999999996,-0.009589725,-0.0010547,0.014730855000000001,-0.006829689999999999,-0.009539865,9.606499999999978e-05,0.005809315000000001,0.002957495,-0.01414852,0.013097464999999999,0.00303883,0.00477644,-0.005501135,0.00669289,-0.00063326,-0.0008178999999999999,0.00118665,0.008477539999999999,-0.0006170200000000002,-0.0001384000000000001,-0.00368293,0.0036363750000000003,-0.003872965,0.01132195"
Atchison Missouri,"-0.123313205,0.05597337,0.006589981499999998,-0.005613301999999999,-0.006578225,-0.088531745,-0.017058524,0.0064451265,0.0029725735000000007,-0.006714056,-0.0107513365,-0.02169867725,-0.0279602909,-0.0096152522,-0.007498130150000001,0.008369011999999999,-0.0078900978,-0.0070600123499999995,-0.0170382449,0.0046938173,0.0018578561999999998,0.0088702984,0.0115968475,0.008774143549999999,0.012786310050000001,-0.0180026605,-0.0008809545000000012,-0.003678335,0.033710174499999995,-0.01273321765,0.0030717081000000003,0.011802993099999999,-0.0035962462999999997,-0.00771932905,-0.0008658861000000002,0.0005093967499999997,-0.009484316949999998,0.00687451645,0.00255851001,-0.010027662835000001,0.01162505686,0.00030607210000000004,0.0083671926465,-0.005752428925,0.00110269555,-0.0040364725899999995,-1.554009500000003e-05,-0.0054131595000000005,-0.006312136305,0.81636255"
Athens Ohio,"-0.004393495,-0.00820538,0.030723574999999996,-0.0022195500000000007,-0.0034313949999999985,0.02520676,-0.0024872999999999996,0.013334225,-0.01297883,0.00953442,-0.01419925,0.017934989999999998,0.013156464999999999,0.013678225,0.0016774700000000003,-0.01735624,-0.013211205,-0.019660024999999998,0.0037988400000000004,-0.009825315,0.01095024,0.005023929999999999,0.003533719999999999,-0.00462245,-0.007721754999999999,-0.0029942449999999995,0.015536230000000002,-0.002059295,-0.00681174,-0.011534744999999999,-0.0036073600000000004,0.01433667,0.00880708,0.0054805900000000005,-0.0029549499999999996,-0.001748005,-0.02917867,-0.01716102,-0.008783555,0.0022764150000000004,0.0037631799999999997,-0.0004661099999999996,0.0037268649999999993,-0.0013722400000000003,-0.0006823099999999998,0.0028030999999999998,-0.0073674050000000005,-0.00747778,-0.002135625,-0.0046911"
Atkinson Georgia,"-0.0890180755,0.01501415155,0.0084212823,0.04274245675,0.012874874750000001,-0.01056166902,-0.00821498365,-0.0210128868,-0.02017880465,-0.01144392355,-0.028884678650000002,0.001694093399999999,0.01812034575,-0.0024040690999999996,0.010847366899999999,0.0035477031499999995,-0.006684332365000001,-0.006582573354999999,-0.0078140115,-0.0090471048,-0.009958412149999998,1.3937365000000031e-06,0.007869968035000001,-0.00308374344,-0.0012925447825000002,-0.00141582159,0.00209248028,0.0004755817,0.0077334313850000004,0.005671517962,0.00012653655299999997,-0.01194122857,-0.007023613295,-0.0105077198465,0.015800586255000002,0.013016721283500001,-0.0010312150105,0.011938287435,-0.015497047471000001,-0.005774593323999999,0.003846788556,0.0036008775805000002,-0.0007202261305,-0.0003122543975,-0.0078548804075,0.003185482595,0.0021665774555,-0.015130440604,-0.0017565856060000001,1.9252208050000001"
Atlantic New Jersey,"-0.018674396200000002,0.006463950799999999,0.013372749850000002,0.0014228245499999983,-0.0007485540299999997,0.038329999255000004,0.02428425175,0.01257642802,-0.0170432045,0.01440891745,0.012953217650000001,0.0055115816,0.0009281618849999998,-0.00536257914,-0.004345382175000001,-0.0060223675665,0.001067288575,-0.00912079099,0.00967726765,-0.0045200286999999995,0.0111882457,-0.0119844503,0.0039014305199999997,0.00840779555,0.008285422125,0.0033827076800000003,-0.0036634390999999997,-0.00711756759,0.009318076304999999,-0.0020597977,0.0066962231500000005,-0.009756220699999998,-0.006875953525000001,0.00131722968,-0.006360513285,-0.00560567345,0.001429566547,0.01307352875,0.00774579752,-0.0009131412785,-0.00556505145,-0.0107814304,0.003899695485,0.0044568349000000005,0.00338572542,-0.0104813406,-0.005507687230000001,-0.0029983498025899996,-0.004253121775,-5.075829015"
Atoka Oklahoma,"0.05222931,-0.0662649405,-0.02572663415,0.068881805,0.024359557,-0.029735994,-0.018098035000000002,-0.01747825475,0.00438886815,-0.01074987015,-0.0007998225000000001,-0.007305552250000001,-0.0036582179,-0.007002168499999999,-0.00230792305,0.009476891500000001,8.786749999999989e-05,0.011294259550000001,-0.0137925377,0.0106678815,0.00765848,-0.0012649845,-0.0046372725,-0.0022240055,-0.0007374650000000001,0.00785446405,0.0085186792,0.008107386050000002,0.003995680685,-0.0011333750999999999,-0.004500393575,0.00185276585,0.0048162590500000005,-0.00616993345,-9.657099999999972e-06,0.00650094415,0.0034568099,0.0037477941,0.0046785669,-0.0027667208000000006,-0.0109835049,0.0006450669360000001,-0.01380266285,0.01013865915,-0.0006364541000000001,-0.0027036704099999997,0.0067949868200000004,-0.0060374915,0.01052487233,-0.49384315"
Attala Mississippi,"-0.0330941364,-0.00875346255,-0.0465074074,0.007024273690000001,0.0057278968,-0.0089071895,0.003979780750000001,-0.019806496955,-0.008919658050000001,-0.00387856515,0.022062096150000002,0.0014493746999999996,0.002000390495,-0.0069507219999999995,-0.005829705575,0.0039344188,0.006701447405000001,0.0029279831549999997,-0.019445596500000002,0.0030470378,-0.002304045195,0.0017573545185,0.00027661172999999997,-0.0023857342449999995,0.0014587245750000005,0.0034238079999999995,0.0174485543185,0.0018606863600000001,0.004330473855,0.0018544278150000003,-0.01720426725,-0.001032485335,-0.010608992725,-0.000238076745,0.0030738447900000004,-0.008030310476500001,-0.006731841135,-0.004921237849999999,0.00245960699,0.0009070573699999999,-0.007490270159,0.009695136475000001,0.00202704637,0.007358587989,-0.0109174075685,-0.0007079881650000001,-0.0081752435879,-0.0012993368799999998,-0.008578563171999998,0.518846705"
Audrain Missouri,"-0.032886479,0.013899861500000003,-0.0078136355,0.028851017,-0.00029645650000000023,-0.028351759000000004,-0.026262277,0.0075643549000000004,0.010588994,0.019919136,0.01961668,0.0029263830000000003,-0.0112905605,-0.00464564245,0.021140632,0.0006454434000000001,0.0118136057,-0.00629573385,-0.0065209516,0.00717834715,0.0024036099500000002,0.0020326699,0.0030872423500000004,-0.00480548495,-0.00526336157,-0.00302713048,0.0001276032500000003,-0.002400880500000001,0.0077607152499999995,0.0033020246999999996,-0.0097199046,0.005483094175,-0.00362235705,-0.0004463437500000001,0.0031270511999999997,-0.004285702525,0.0042816825149999994,0.002717939575,-0.00266226285,-0.003367045855,-0.006050706023,-0.0049699880500000005,0.00099845194,0.00776453455,0.002663809005,0.000724634035,0.00071990236,0.003245809745,0.006325817985,1.61498265"
Audubon Iowa,"0.08199025600000001,0.058972044349999996,0.01581375635,-0.0343894859,0.0239158234,-0.0111890865,-0.0279420305,-0.04333581,0.027202434875,-0.011054555,0.00793796275,-0.025608805215,-0.0074929957,0.005747982023,0.004142823350000001,0.013705721749999998,-0.01651251266,-0.0026331645835,-0.0069842858150000004,0.00845133819505,-0.0003921660299999999,-0.004634803474999999,0.013676937220000001,-0.003259129195,0.00828194326,0.009643050645,-0.0181129945695,0.008099893895,0.009472271555,-0.0129332939975,0.009947720129999999,0.00553916277,-0.0022675067365,-0.0169639111955,-0.0095723162135,-6.367378e-05,-0.028042052214500002,0.0134775680985,0.0052116083395000005,-0.00252394153,-0.00460770222953,-0.006428251930250001,-0.007538770773,-0.002574739128,0.011849119793,0.000806759238,0.016490165724500003,0.0034018822425,-0.0097481809255,-0.9537878150000001"
Auglaize Ohio,"-0.07474765750000001,-0.0025078617,0.011565257649999999,0.003730900550000001,-0.0170162966,0.0236208006,-0.015225789945,0.006372016655000001,0.018727716435,-0.0048707466500000005,0.002188584193,-0.0152371481,-0.00408115666,0.0010131773000000002,0.000998957338,-0.00260494973,0.001026972405,0.008642268759999999,-0.007298395365,-0.0053225426400000005,0.00363791746,0.0009661660399999999,-0.011897731825,-0.0013528409399999998,0.0075691259945,0.001075493635,0.005694440775,0.00285663755,6.030475500000019e-05,-0.00186072187,0.005686288485,-0.0023519103650000003,-0.0077856895843,0.0035103489449999996,-0.00154491496,0.006096631855,0.003291218996,0.0008113301449999999,0.0020365189450000003,0.0061683899085,-0.0007428755580000001,-0.0055104895549999994,-0.0022481800199999997,0.000372741115,0.0016356354725,-0.0012438044485,0.0071470189055,0.001752151745,0.002493717365,-0.362308085"
Augusta Virginia,"-0.0010238070000000016,-0.014263546,0.005818386,0.008367691,-0.0135319635,0.0030920956,0.00029962344999999967,-0.00030255090000000026,0.0007840054999999997,0.0035605590000000005,0.002816471499999999,0.011760653999999999,0.00952711075,0.0015649961499999998,-0.0035603996500000006,-0.015398173,0.0038395479499999997,-0.005550154,-0.0018467854999999998,-0.000990762135,0.005093087,-0.00034667455,0.0036152379,0.0016762836999999996,0.0007451936499999999,0.00464919065,0.002576745,-0.00213973355,-0.0027083136999999998,-0.00018481035,0.00040640345,-0.0048556248000000005,0.00509610635,-0.0018980885999999998,-0.0056819344300000005,0.00299926325,0.00138069755,0.0047205934365,-0.00195037515,0.00400267612,0.00074118345,-0.0012343902000000002,-0.001707109895,0.0045948252850000005,0.003309892115,0.00624490725,0.00025919286,-0.003127457835,0.00166569748,4.34485725"
Aurora South Dakota,"-0.0472553205,0.21966245,-0.02227557935,-0.012134355900000001,0.018281147,-0.003636363999999996,-0.004283996,0.0677268955,0.025611288000000003,-0.01629867755,0.0165425181,-0.051595145999999995,-0.01145023305,-0.0320142754,0.0190019965,-0.007847962,0.0009114705000000008,0.005380057949999999,-0.012402635500000002,0.0131629426,-0.0023785458799999997,-0.02423017097,0.0008217716999999998,0.00310083695,-0.004453280715,0.020159372249999998,0.0020982616250000002,0.011648559885,-0.013414741550000001,-0.0032554419000000003,0.0013219700700000002,-0.00505491435,0.0056448791500000005,0.01378176355,-0.00620351884,-0.0037891821049999995,-0.00094568445,0.007852652,0.01938985872,0.01395965161,-0.0006427528765,-0.008410120384999999,0.003180979675,0.00302789028,0.0001930665565,-0.00010904601499999998,0.004113489875,-0.002624773661,0.01042157865,-3.7608260000000002"
Austin Texas,"0.3209351445,-0.09487002259999999,-0.0275982456,-0.01799698365,-0.03426718165,-0.04963557445,0.0225226355,0.007859669659999999,-0.004270364,-0.0106900912,6.426058500000006e-05,-0.005518960705,0.014714524150000002,-0.004845941499999999,-0.002451348565,-0.00615390053,-0.0042246737200000006,-0.000323530225,-0.0020633395855,0.012740353199999999,0.002914585505,0.002081544445,0.00522747665,0.00466926481,0.0026861359134999997,-0.00293717552,0.00141617964,0.0006846175,-0.0016058069905,0.00380921641,0.00860960675,-0.00829411065,-0.00010994926500000005,0.006363411805,-0.00360483829,-0.00340840358,-0.00019055771000000003,-0.004269008385,-0.000656557198,0.003053663965,-4.2770069999999855e-05,0.003857073085,0.003417223823,0.007699491199999999,-0.003131814775,-0.0063391645,0.001064693585,-0.00327979002,0.00113864044,2.8577197099999996"
Autauga Alabama,"-0.060464395,-0.010894841499999999,-0.031558513,0.022533565499999998,0.0342273085,0.031107791500000002,0.0004990438000000001,-0.0192435185,0.0095922685,0.00298011975,0.004515778685,-0.0087768855,0.0011510954999999997,0.0066367699499999995,-0.0079576791175,0.00245882945,-0.003137964,-0.0013353035500000003,-0.0090023103,-0.010766773,0.00673064015,-0.008307688950000001,0.0016354191000000002,0.00316665935,-0.0055664565499999995,0.0005617300000000001,-0.00033888639999999997,-0.0065425011,-0.009638125249999999,-0.0019260366999999997,0.00249394265,-0.0083739449,-0.0118488535,0.0069145668,0.00673047645,0.0037093221500000004,0.00192651025,-0.0015004361,0.00983083805,-0.00218431065,-0.003266548487,0.00086607359,-0.0067435064,0.0035168846465,-0.0021252519700000003,-0.00630656225,0.00440247235,-0.00231174295,0.0025470232,-2.6771903"
Avery North Carolina,"0.006985604999999999,0.02911046,0.013886805,-0.0003269399999999995,0.0018136899999999997,0.01662955,0.029662165,-0.0008332400000000001,-0.0051283150000000005,-0.015813044999999998,-0.010463205,-0.00101277,0.019236875,0.013332395,-0.011022500000000001,0.00957338,0.00109985,-0.007011955,0.02010093,-0.00798351,-0.00443365,-0.0025461999999999998,0.00386546,-0.001610925,0.0022797,-0.006755520000000001,0.00170017,-0.000492775,0.00502971,0.007106605,0.00977027,-0.007670505,-0.000910215,0.0067595450000000005,0.00975103,-0.005363605,0.0012844000000000002,0.0049162749999999995,-5.372999999999999e-05,0.0024453,0.006895350000000001,-0.005638725,0.00651442,0.004865755,-0.004930855,-0.00058322,-0.0024520749999999997,-0.0038536300000000002,0.002418445,0.0057965"
Avoyelles Parish Louisiana,"0.63706708,0.019113519000000002,-0.11349466,-0.061435019795000004,0.0055768365,0.012275784750000001,0.003875365545,0.00705381659,-0.01507855975,0.011737764749999999,0.016978441,-0.01398529,0.0004177267,-0.0038160855999999996,-0.0039668547,0.011091261049999999,-0.0087874954,-0.013718151000000001,0.004310783949999999,-0.00812910355,0.0010065549499999995,-0.0004269117499999999,0.000345787645,-0.0016202758999999999,0.0034648492,-0.0054105935,-0.0070425914,0.00236613525,-0.00038618085000000004,-0.0016075265,0.00310684965,0.00021702145000000034,-0.00524324875,-0.00215276165,-0.00554469905,0.0032526107500000004,-0.0040478556,-0.0014926010850000002,-0.0006637277500000001,0.006412244,-0.00370872125,-0.0019851226999999996,6.917080000000002e-05,0.0006302288999999999,0.0013974007499999999,-0.0043475914,0.0035490757,0.004319958225,-0.0013732924500000003,2.6060560500000003"
Baca Colorado,"-0.130035845,0.085927804,-0.0656767675,-0.078918265,0.034158194,-0.045920282199999995,0.006918138000000001,-0.0237745135,-0.0504351615,-0.034690225,-0.0167332325,0.026553180000000003,0.0247370035,0.007156599999999999,-0.014082146949999999,-0.008892941500000001,0.009380550500000001,0.026154235,-0.0020287638,0.01793825902,-0.012300092200000001,-0.0072383013,0.004354755,0.01791689495,0.0191466283,0.0057980924,0.011821921150000001,0.0082483392,-0.0018017330000000002,-0.0185248466,0.003207151900000001,0.00130461975,-0.003654084,-0.004174852,0.0030554823999999997,0.00811002565,9.009049999999987e-05,-0.0016116099999999994,-0.018672594650000002,-0.006129805705,0.011979907500000001,0.019643715,0.0030036535,-0.0031975099999999998,-0.0030211822499999997,0.012539057,-0.0289334112,0.006881194,0.0097909061,1.72752165"
Bacon Georgia,"-0.0531922945,-0.02490360525,-0.019852909000000002,0.0340195735,0.025829568999999997,-0.02169227,0.018499401,-0.0176219185,0.01860456,0.0231201135,-0.0009909233000000004,0.0215334175,-0.0158144345,-0.0162966135,0.0175917415,0.0018298615,0.0118746305,-0.00778652965,0.009004654,-0.007529241,-0.00276964385,-0.0029694329999999996,-0.0178194515,0.0054833985,0.0109827965,-0.0009455187000000002,0.009707891100000001,0.00377496135,-0.0024228344999999993,-0.00332926285,0.003718287,-0.0144229805,0.0027892261,-0.00114628985,0.012553861125,-0.0066196007,-0.0029690610000000003,-0.0045488695,0.007604816725,-0.00161645895,-0.00899512585,0.00067818473,0.004965510645,0.002565712727,0.001129481834,-0.002597273,-0.00212513429,-0.002494264835,0.004384111259999999,-0.55731635"
Bailey Texas,"0.010266440235,-0.010432677800000002,-0.01815122653,0.02896332175,0.0031475965,0.013805342195,-0.007861776729999999,-0.01497876015,0.01916854395,-0.01702429245,-0.018691633149999998,0.007265901809999999,0.00549171597,0.008783691350000001,-0.00813245378,0.00938047005,-0.0059495782399999995,0.00553232852,-0.01919904915,-0.0008525029949999999,0.002165966871,0.0037075266199999997,0.01182416725,0.007610492999999999,-0.0035258022,0.010022221175,0.00383050467,-0.01720948495,0.001257761635,0.00673151465,0.0008283599549999997,-0.0194640386,-0.0025873921999999996,-0.00229970168,0.01139411235,0.01137918415,0.0019842850005,-0.002425339535,-0.0016698036450000001,0.0015413621499999995,0.005813322619999999,-0.00634364572,-0.0044909710999999995,-0.00452090379,0.0053418227025,0.003748252665,0.010043498485,-0.0012386069472,0.00478455813,2.137163795"
Baker Florida,"-0.0012444904999999997,-0.02826456,0.0215936388,0.0093015825,-0.00506787,0.027829568,0.0272629725,-0.0183067755,-0.010167174,0.005431152999999999,-0.002953922295,0.0233090975,-0.003945740999999999,0.016637085,-0.0228987995,0.0167951665,0.026098387,-0.005135923,-0.00019681664999999984,0.00244468475,-0.005440573000000001,0.014102657499999999,0.039173192,-0.011492421999999999,0.029002294999999997,0.033060552,0.0037451844,-0.024373217,0.013196761999999999,-0.0124488255,0.0027363624999999997,0.030877719999999997,-0.0017403871499999998,-0.0081348625,0.0133247985,-0.017793431,0.0064045562,-0.011818043,0.0160638495,-0.00139904135,-0.0067748205,0.0112601145,-0.0048011352779999995,-0.008688475000000001,-0.0110383485,-0.0022007059999999998,-0.0105105705,0.020674095500000003,0.024864434,-1.0598583"
